"Comparison","Z","P.adjusted"
"Cap Sante - Chuckanut, Clark's Point",0.0667112435702107,1
"Chambers Bay Park - Chuckanut, Clark's Point",0.371158327202497,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Chuckanut, Clark's Point",-1.6192291857076,1
"Chimacum Creek delta - Chuckanut, Clark's Point",-2.28201191285492,1
"Aiston Preserve - Comm Bay Skookum",-1.56008857313138,1
"Arroyo Beach - Comm Bay Skookum",-0.242479856111659,1
"Blair Waterway - Comm Bay Skookum",-0.51799019290898,1
"Blair Waterway #2 - Comm Bay Skookum",-0.848365625779662,1
"Brackenwood Ln - Comm Bay Skookum",-0.532265513185999,1
"Broad Spit (Fisherman's Point) - Comm Bay Skookum",-0.375236990138789,1
"Browns Point Lighthouse - Comm Bay Skookum",-1.74974639966892,1
"Cap Sante - Comm Bay Skookum",0.334814920559926,1
"Chambers Bay Park - Comm Bay Skookum",0.660743395679171,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay Skookum",-1.32964411723092,1
"Chimacum Creek delta - Comm Bay Skookum",-1.99242684437824,1
"Chuckanut, Clark's Point - Comm Bay Skookum",0.289585068476674,1
"Aiston Preserve - Comm Bay, Dick Gilmur Launch",-1.44184395301276,1
"Arroyo Beach - Comm Bay, Dick Gilmur Launch",-0.220099204536885,1
"Blair Waterway - Comm Bay, Dick Gilmur Launch",-0.477048326662451,1
"Blair Waterway #2 - Comm Bay, Dick Gilmur Launch",-0.791218560451691,1
"Brackenwood Ln - Comm Bay, Dick Gilmur Launch",-0.490264705105606,1
"Broad Spit (Fisherman's Point) - Comm Bay, Dick Gilmur Launch",-0.344884542230901,1
"Browns Point Lighthouse - Comm Bay, Dick Gilmur Launch",-1.6174329809004,1
"Cap Sante - Comm Bay, Dick Gilmur Launch",0.315545497322996,1
"Chambers Bay Park - Comm Bay, Dick Gilmur Launch",0.614246921929488,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay, Dick Gilmur Launch",-1.22849384385898,1
"Chimacum Creek delta - Comm Bay, Dick Gilmur Launch",-1.84211141443403,1
"Chuckanut, Clark's Point - Comm Bay, Dick Gilmur Launch",0.270621082407459,1
"Comm Bay Skookum - Comm Bay, Dick Gilmur Launch",0.00251740541774366,1
"Aiston Preserve - Comm Bay, Milwaukee Waterway",-1.2489432305042,1
"Arroyo Beach - Comm Bay, Milwaukee Waterway",0.162338982974836,1
"Blair Waterway - Comm Bay, Milwaukee Waterway",-0.150475088012554,1
"Blair Waterway #2 - Comm Bay, Milwaukee Waterway",-0.523920355297131,1
"Brackenwood Ln - Comm Bay, Milwaukee Waterway",-0.16552259681381,1
"Broad Spit (Fisherman's Point) - Comm Bay, Milwaukee Waterway",0,1
"Browns Point Lighthouse - Comm Bay, Milwaukee Waterway",-1.44886013314945,1
"Cap Sante - Comm Bay, Milwaukee Waterway",0.713479478821721,1
"Chambers Bay Park - Comm Bay, Milwaukee Waterway",1.09201921014825,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay, Milwaukee Waterway",-1.00603344556965,1
"Chimacum Creek delta - Comm Bay, Milwaukee Waterway",-1.70466778277079,1
"Chuckanut, Clark's Point - Comm Bay, Milwaukee Waterway",0.70078398131561,1
"Comm Bay Skookum - Comm Bay, Milwaukee Waterway",0.395534517061571,1
"Comm Bay, Dick Gilmur Launch - Comm Bay, Milwaukee Waterway",0.360688887817623,1
"Aiston Preserve - Des Moines Marina",-1.21340222354663,1
"Arroyo Beach - Des Moines Marina",0.122959643347402,1
"Blair Waterway - Des Moines Marina",-0.17130384332423,1
"Blair Waterway #2 - Des Moines Marina",-0.527396435017327,1
"Brackenwood Ln - Des Moines Marina",-0.185579163601249,1
"Broad Spit (Fisherman's Point) - Des Moines Marina",-0.0285506405540383,1
"Browns Point Lighthouse - Des Moines Marina",-1.40306005008417,1
"Cap Sante - Des Moines Marina",0.655784111322261,1
"Chambers Bay Park - Des Moines Marina",1.00742974526392,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Des Moines Marina",-0.982957767646174,1
"Chimacum Creek delta - Des Moines Marina",-1.64574049479349,1
"Chuckanut, Clark's Point - Des Moines Marina",0.636271418061424,1
"Comm Bay Skookum - Des Moines Marina",0.34668634958475,1
"Comm Bay, Dick Gilmur Launch - Des Moines Marina",0.318451785344592,1
"Comm Bay, Milwaukee Waterway - Des Moines Marina",-0.0300950176025108,1
"Aiston Preserve - Discovery Bay",-1.33576211163536,1
"Arroyo Beach - Discovery Bay",-0.00601900352050207,1
"Blair Waterway - Discovery Bay",-0.293663731412965,1
"Blair Waterway #2 - Discovery Bay",-0.640679678815798,1
"Brackenwood Ln - Discovery Bay",-0.307939051689984,1
"Broad Spit (Fisherman's Point) - Discovery Bay",-0.150910528642774,1
"Browns Point Lighthouse - Discovery Bay",-1.5254199381729,1
"Cap Sante - Discovery Bay",0.54250086752379,1
"Chambers Bay Park - Discovery Bay",0.885069857175186,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Discovery Bay",-1.10531765573491,1
"Chimacum Creek delta - Discovery Bay",-1.76810038288223,1
"Chuckanut, Clark's Point - Discovery Bay",0.513911529972689,1
"Comm Bay Skookum - Discovery Bay",0.224326461496015,1
"Comm Bay, Dick Gilmur Launch - Discovery Bay",0.20516854154612,1
"Comm Bay, Milwaukee Waterway - Discovery Bay",-0.159073664470414,1
"Des Moines Marina - Discovery Bay",-0.122359888088735,1
"Aiston Preserve - Donkey Creek Delta",0.269191753795218,1
"Arroyo Beach - Donkey Creek Delta",1.6857509145635,1
"Blair Waterway - Donkey Creek Delta",1.31129013401761,1
"Blair Waterway #2 - Donkey Creek Delta",0.845218869007483,1
"Brackenwood Ln - Donkey Creek Delta",1.2970148137406,1
"Broad Spit (Fisherman's Point) - Donkey Creek Delta",1.45404333678781,1
"Browns Point Lighthouse - Donkey Creek Delta",0.079533927257678,1
"Cap Sante - Donkey Creek Delta",2.02839941534707,1
"Chambers Bay Park - Donkey Creek Delta",2.49002372260576,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Donkey Creek Delta",0.499636209695669,1
"Chimacum Creek delta - Donkey Creek Delta",-0.163146517451647,1
"Chuckanut, Clark's Point - Donkey Creek Delta",2.11886539540327,1
"Comm Bay Skookum - Donkey Creek Delta",1.82928032692659,1
"Comm Bay, Dick Gilmur Launch - Donkey Creek Delta",1.6910670893694,1
"Comm Bay, Milwaukee Waterway - Donkey Creek Delta",1.53269625361359,1
"Des Moines Marina - Donkey Creek Delta",1.48259397734184,1
"Discovery Bay - Donkey Creek Delta",1.60495386543058,1
"Aiston Preserve - Eagle Harbor Dr",-1.36128697964496,1
"Arroyo Beach - Eagle Harbor Dr",-0.135850705192623,1
"Blair Waterway - Eagle Harbor Dr",-0.396491353294649,1
"Blair Waterway #2 - Eagle Harbor Dr",-0.715864411837244,1
"Brackenwood Ln - Eagle Harbor Dr",-0.409707731737804,1
"Broad Spit (Fisherman's Point) - Eagle Harbor Dr",-0.2643275688631,1
"Browns Point Lighthouse - Eagle Harbor Dr",-1.53687600753259,1
"Cap Sante - Eagle Harbor Dr",0.390899645937443,1
"Chambers Bay Park - Eagle Harbor Dr",0.69480389529729,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Eagle Harbor Dr",-1.14793687049118,1
"Chimacum Creek delta - Eagle Harbor Dr",-1.76155444106623,1
"Chuckanut, Clark's Point - Eagle Harbor Dr",0.351178055775261,1
"Comm Bay Skookum - Eagle Harbor Dr",0.0830743787855456,1
"Comm Bay, Dick Gilmur Launch - Eagle Harbor Dr",0.0753541486144469,1
"Comm Bay, Milwaukee Waterway - Eagle Harbor Dr",-0.276440388473361,1
"Des Moines Marina - Eagle Harbor Dr",-0.23789481197679,1
"Discovery Bay - Eagle Harbor Dr",-0.124611568178318,1
"Donkey Creek Delta - Eagle Harbor Dr",-1.6105101160016,1
"Aiston Preserve - Eastsound, Fishing Bay",-1.20728422914219,1
"Arroyo Beach - Eastsound, Fishing Bay",0.129408575690797,1
"Blair Waterway - Eastsound, Fishing Bay",-0.165185848919793,1
"Blair Waterway #2 - Eastsound, Fishing Bay",-0.521732272827404,1
"Brackenwood Ln - Eastsound, Fishing Bay",-0.179461169196812,1
"Broad Spit (Fisherman's Point) - Eastsound, Fishing Bay",-0.0224326461496015,1
"Browns Point Lighthouse - Eastsound, Fishing Bay",-1.39694205567973,1
"Cap Sante - Eastsound, Fishing Bay",0.661448273512185,1
"Chambers Bay Park - Eastsound, Fishing Bay",1.01354773966836,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Eastsound, Fishing Bay",-0.976839773241737,1
"Chimacum Creek delta - Eastsound, Fishing Bay",-1.63962250038905,1
"Chuckanut, Clark's Point - Eastsound, Fishing Bay",0.642389412465861,1
"Comm Bay Skookum - Eastsound, Fishing Bay",0.352804343989187,1
"Comm Bay, Dick Gilmur Launch - Eastsound, Fishing Bay",0.324115947534515,1
"Comm Bay, Milwaukee Waterway - Eastsound, Fishing Bay",-0.0236460852591157,1
"Des Moines Marina - Eastsound, Fishing Bay",0.00611799440443677,1
"Discovery Bay - Eastsound, Fishing Bay",0.128477882493172,1
"Donkey Creek Delta - Eastsound, Fishing Bay",-1.47647598293741,1
"Eagle Harbor Dr - Eastsound, Fishing Bay",0.243558974166713,1
"Aiston Preserve - Edmonds Ferry",1.18281225152444,1
"Arroyo Beach - Edmonds Ferry",2.64879147784385,1
"Blair Waterway - Edmonds Ferry",2.22491063174684,1
"Blair Waterway #2 - Edmonds Ferry",1.6910670893694,1
"Brackenwood Ln - Edmonds Ferry",2.21063531146982,1
"Broad Spit (Fisherman's Point) - Edmonds Ferry",2.36766383451703,1
"Browns Point Lighthouse - Edmonds Ferry",0.993154424986902,1
"Cap Sante - Edmonds Ferry",2.87424763570899,1
"Chambers Bay Park - Edmonds Ferry",3.40364422033499,0.897992022246003
"Cherry Point Aquatic Reserve, Conoco Phillips - Edmonds Ferry",1.41325670742489,1
"Chimacum Creek delta - Edmonds Ferry",0.750473980277577,1
"Chuckanut, Clark's Point - Edmonds Ferry",3.03248589313249,1
"Comm Bay Skookum - Edmonds Ferry",2.74290082465582,1
"Comm Bay, Dick Gilmur Launch - Edmonds Ferry",2.53691530973132,1
"Comm Bay, Milwaukee Waterway - Edmonds Ferry",2.49573681689394,1
"Des Moines Marina - Edmonds Ferry",2.39621447507107,1
"Discovery Bay - Edmonds Ferry",2.5185743631598,1
"Donkey Creek Delta - Edmonds Ferry",0.913620497729224,1
"Eagle Harbor Dr - Edmonds Ferry",2.45635833636352,1
"Eastsound, Fishing Bay - Edmonds Ferry",2.39009648066663,1
"Aiston Preserve - Edmonds Marina",-2.36358517158074,1
"Arroyo Beach - Edmonds Marina",-1.08943963721089,1
"Blair Waterway - Edmonds Marina",-1.32148679135834,1
"Blair Waterway #2 - Edmonds Marina",-1.59225892672296,1
"Brackenwood Ln - Edmonds Marina",-1.33576211163536,1
"Broad Spit (Fisherman's Point) - Edmonds Marina",-1.17873358858815,1
"Browns Point Lighthouse - Edmonds Marina",-2.55324299811828,1
"Cap Sante - Edmonds Marina",-0.409078380383369,1
"Chambers Bay Park - Edmonds Marina",-0.142753202770191,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Edmonds Marina",-2.13314071568029,1
"Chimacum Creek delta - Edmonds Marina",-2.7959234428276,1
"Chuckanut, Clark's Point - Edmonds Marina",-0.513911529972689,1
"Comm Bay Skookum - Edmonds Marina",-0.803496598449362,1
"Comm Bay, Dick Gilmur Launch - Edmonds Marina",-0.746410706361038,1
"Comm Bay, Milwaukee Waterway - Edmonds Marina",-1.2424942981608,1
"Des Moines Marina - Edmonds Marina",-1.15018294803411,1
"Discovery Bay - Edmonds Marina",-1.02782305994538,1
"Donkey Creek Delta - Edmonds Marina",-2.63277692537596,1
"Eagle Harbor Dr - Edmonds Marina",-0.82696767972884,1
"Eastsound, Fishing Bay - Edmonds Marina",-1.15630094243855,1
"Edmonds Ferry - Edmonds Marina",-3.54639742310518,0.527419880244495
"Aiston Preserve - Eld Inlet",-1.919010911525,1
"Arroyo Beach - Eld Inlet",-0.620817220257509,1
"Blair Waterway - Eld Inlet",-0.876912531302604,1
"Blair Waterway #2 - Eld Inlet",-1.18066314092184,1
"Brackenwood Ln - Eld Inlet",-0.891187851579623,1
"Broad Spit (Fisherman's Point) - Eld Inlet",-0.734159328532412,1
"Browns Point Lighthouse - Eld Inlet",-2.10866873806254,1
"Cap Sante - Eld Inlet",0.00251740541774366,1
"Chambers Bay Park - Eld Inlet",0.301821057285547,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Eld Inlet",-1.68856645562455,1
"Chimacum Creek delta - Eld Inlet",-2.35134918277187,1
"Chuckanut, Clark's Point - Eld Inlet",-0.06933726991695,1
"Comm Bay Skookum - Eld Inlet",-0.358922338393624,1
"Comm Bay, Dick Gilmur Launch - Eld Inlet",-0.334814920559926,1
"Comm Bay, Milwaukee Waterway - Eld Inlet",-0.773871881207422,1
"Des Moines Marina - Eld Inlet",-0.705608687978374,1
"Discovery Bay - Eld Inlet",-0.583248799889639,1
"Donkey Creek Delta - Eld Inlet",-2.18820266532022,1
"Eagle Harbor Dr - Eld Inlet",-0.415371893927728,1
"Eastsound, Fishing Bay - Eld Inlet",-0.711726682382811,1
"Edmonds Ferry - Eld Inlet",-3.10182316304944,1
"Edmonds Marina - Eld Inlet",0.444574260055739,1
"Aiston Preserve - Elliot Bay Myrtle Edwards",-2.22402180082555,1
"Arroyo Beach - Elliot Bay Myrtle Edwards",-0.87188802092103,1
"Blair Waterway - Elliot Bay Myrtle Edwards",-1.12555365833391,1
"Blair Waterway #2 - Elliot Bay Myrtle Edwards",-1.41958721395082,1
"Brackenwood Ln - Elliot Bay Myrtle Edwards",-1.14060116713516,1
"Broad Spit (Fisherman's Point) - Elliot Bay Myrtle Edwards",-0.975078570321351,1
"Browns Point Lighthouse - Elliot Bay Myrtle Edwards",-2.4239387034708,1
"Cap Sante - Elliot Bay Myrtle Edwards",-0.182187379831967,1
"Chambers Bay Park - Elliot Bay Myrtle Edwards",0.116940639826899,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Elliot Bay Myrtle Edwards",-1.981112015891,1
"Chimacum Creek delta - Elliot Bay Myrtle Edwards",-2.67974635309214,1
"Chuckanut, Clark's Point - Elliot Bay Myrtle Edwards",-0.274294589005741,1
"Comm Bay Skookum - Elliot Bay Myrtle Edwards",-0.57954405325978,1
"Comm Bay, Dick Gilmur Launch - Elliot Bay Myrtle Edwards",-0.534977970836065,1
"Comm Bay, Milwaukee Waterway - Elliot Bay Myrtle Edwards",-1.03422700389587,1
"Des Moines Marina - Elliot Bay Myrtle Edwards",-0.94498355271884,1
"Discovery Bay - Elliot Bay Myrtle Edwards",-0.816004905850937,1
"Donkey Creek Delta - Elliot Bay Myrtle Edwards",-2.50777482393494,1
"Eagle Harbor Dr - Elliot Bay Myrtle Edwards",-0.619226470180328,1
"Eastsound, Fishing Bay - Elliot Bay Myrtle Edwards",-0.951432485062236,1
"Edmonds Ferry - Elliot Bay Myrtle Edwards",-3.47081538721529,0.700748254374336
"Edmonds Marina - Elliot Bay Myrtle Edwards",0.267415727839454,1
"Eld Inlet - Elliot Bay Myrtle Edwards",-0.201206689113929,1
"Aiston Preserve - Elliott Bay, Harbor Island, Pier 17",-0.609760108975531,1
"Arroyo Beach - Elliott Bay, Harbor Island, Pier 17",0.75925430122906,1
"Blair Waterway - Elliott Bay, Harbor Island, Pier 17",0.432338271246865,1
"Blair Waterway #2 - Elliott Bay, Harbor Island, Pier 17",0.0314675677217977,1
"Brackenwood Ln - Elliott Bay, Harbor Island, Pier 17",0.418062950969846,1
"Broad Spit (Fisherman's Point) - Elliott Bay, Harbor Island, Pier 17",0.575091474017056,1
"Browns Point Lighthouse - Elliott Bay, Harbor Island, Pier 17",-0.799417935513071,1
"Cap Sante - Elliott Bay, Harbor Island, Pier 17",1.21464811406139,1
"Chambers Bay Park - Elliott Bay, Harbor Island, Pier 17",1.61107185983502,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Elliott Bay, Harbor Island, Pier 17",-0.37931565307508,1
"Chimacum Creek delta - Elliott Bay, Harbor Island, Pier 17",-1.0420983802224,1
"Chuckanut, Clark's Point - Elliott Bay, Harbor Island, Pier 17",1.23991353263252,1
"Comm Bay Skookum - Elliott Bay, Harbor Island, Pier 17",0.950328464155845,1
"Comm Bay, Dick Gilmur Launch - Elliott Bay, Harbor Island, Pier 17",0.877315788083716,1
"Comm Bay, Milwaukee Waterway - Elliott Bay, Harbor Island, Pier 17",0.606199640279147,1
"Des Moines Marina - Elliott Bay, Harbor Island, Pier 17",0.603642114571095,1
"Discovery Bay - Elliott Bay, Harbor Island, Pier 17",0.72600200265983,1
"Donkey Creek Delta - Elliott Bay, Harbor Island, Pier 17",-0.878951862770749,1
"Eagle Harbor Dr - Elliott Bay, Harbor Island, Pier 17",0.796758814715914,1
"Eastsound, Fishing Bay - Elliott Bay, Harbor Island, Pier 17",0.597524120166658,1
"Edmonds Ferry - Elliott Bay, Harbor Island, Pier 17",-1.79257236049997,1
"Edmonds Marina - Elliott Bay, Harbor Island, Pier 17",1.75382506260521,1
"Eld Inlet - Elliott Bay, Harbor Island, Pier 17",1.30925080254947,1
"Elliot Bay Myrtle Edwards - Elliott Bay, Harbor Island, Pier 17",1.5812782106005,1
"Aiston Preserve - Everett Harbor",0.377276321606934,1
"Arroyo Beach - Everett Harbor",1.79968205263015,1
"Blair Waterway - Everett Harbor",1.41937470182933,1
"Blair Waterway #2 - Everett Harbor",0.945285734362799,1
"Brackenwood Ln - Everett Harbor",1.40509938155231,1
"Broad Spit (Fisherman's Point) - Everett Harbor",1.56212790459952,1
"Browns Point Lighthouse - Everett Harbor",0.187618495069394,1
"Cap Sante - Everett Harbor",2.12846628070239,1
"Chambers Bay Park - Everett Harbor",2.59810829041748,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Everett Harbor",0.607720777507386,1
"Chimacum Creek delta - Everett Harbor",-0.0550619496399309,1
"Chuckanut, Clark's Point - Everett Harbor",2.22694996321498,1
"Comm Bay Skookum - Everett Harbor",1.93736489473831,1
"Comm Bay, Dick Gilmur Launch - Everett Harbor",1.79113395472472,1
"Comm Bay, Milwaukee Waterway - Everett Harbor",1.64662739168024,1
"Des Moines Marina - Everett Harbor",1.59067854515356,1
"Discovery Bay - Everett Harbor",1.7130384332423,1
"Donkey Creek Delta - Everett Harbor",0.108084567811716,1
"Eagle Harbor Dr - Everett Harbor",1.71057698135692,1
"Eastsound, Fishing Bay - Everett Harbor",1.58456055074912,1
"Edmonds Ferry - Everett Harbor",-0.805535929917508,1
"Edmonds Marina - Everett Harbor",2.74086149318767,1
"Eld Inlet - Everett Harbor",2.29628723313193,1
"Elliot Bay Myrtle Edwards - Everett Harbor",2.62170596200159,1
"Elliott Bay, Harbor Island, Pier 17 - Everett Harbor",0.987036430582465,1
"Aiston Preserve - Fidalgo Bay Aq Reserve, Weaverling Spit",-2.21675330587426,1
"Arroyo Beach - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.934665260969408,1
"Blair Waterway - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.17465492565186,1
"Blair Waterway #2 - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.45631903416479,1
"Brackenwood Ln - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.18893024592888,1
"Broad Spit (Fisherman's Point) - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.03190172288167,1
"Browns Point Lighthouse - Fidalgo Bay Aq Reserve, Weaverling Spit",-2.4064111324118,1
"Cap Sante - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.273138487825203,1
"Chambers Bay Park - Fidalgo Bay Aq Reserve, Weaverling Spit",0.00407866293629118,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.9863088499738,1
"Chimacum Creek delta - Fidalgo Bay Aq Reserve, Weaverling Spit",-2.64909157712112,1
"Chuckanut, Clark's Point - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.367079664266206,1
"Comm Bay Skookum - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.65666473274288,1
"Comm Bay, Dick Gilmur Launch - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.610470813802873,1
"Comm Bay, Milwaukee Waterway - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.08771992191932,1
"Des Moines Marina - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.00335108232763,1
"Discovery Bay - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.880991194238895,1
"Donkey Creek Delta - Fidalgo Bay Aq Reserve, Weaverling Spit",-2.48594505966947,1
"Eagle Harbor Dr - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.691027787170675,1
"Eastsound, Fishing Bay - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.00946907673207,1
"Edmonds Ferry - Fidalgo Bay Aq Reserve, Weaverling Spit",-3.3995655573987,0.911492937244113
"Edmonds Marina - Fidalgo Bay Aq Reserve, Weaverling Spit",0.146831865706482,1
"Eld Inlet - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.297742394349256,1
"Elliot Bay Myrtle Edwards - Fidalgo Bay Aq Reserve, Weaverling Spit",-0.112641351597969,1
"Elliott Bay, Harbor Island, Pier 17 - Fidalgo Bay Aq Reserve, Weaverling Spit",-1.60699319689872,1
"Everett Harbor - Fidalgo Bay Aq Reserve, Weaverling Spit",-2.59402962748119,1
"Aiston Preserve - Filucy Bay",-0.53634417612229,1
"Arroyo Beach - Filucy Bay",0.836641489349802,1
"Blair Waterway - Filucy Bay",0.505754204100106,1
"Blair Waterway #2 - Filucy Bay",0.0994375140008805,1
"Brackenwood Ln - Filucy Bay",0.491478883823087,1
"Broad Spit (Fisherman's Point) - Filucy Bay",0.648507406870298,1
"Browns Point Lighthouse - Filucy Bay",-0.72600200265983,1
"Cap Sante - Filucy Bay",1.28261806034047,1
"Chambers Bay Park - Filucy Bay",1.68448779268826,1
"Cherry Point Aquatic Reserve, Conoco Phillips - Filucy Bay",-0.305899720221838,1
"Chimacum Creek delta - Filucy Bay",-0.968682447369155,1
"Chuckanut, Clark's Point - Filucy Bay",1.31332946548576,1
"Comm Bay Skookum - Filucy Bay",1.02374439700909,1
"Comm Bay, Dick Gilmur Launch - Filucy Bay",0.945285734362799,1
"Comm Bay, Milwaukee Waterway - Filucy Bay",0.683586828399889,1
"Des Moines Marina - Filucy Bay",0.677058047424336,1
"Discovery Bay - Filucy Bay",0.799417935513071,1
"Donkey Creek Delta - Filucy Bay",-0.805535929917508,1
"Eagle Harbor Dr - Filucy Bay",0.864728760994997,1
"Eastsound, Fishing Bay - Filucy Bay",0.670940053019899,1
"Edmonds Ferry - Filucy Bay",-1.71915642764673,1
"Edmonds Marina - Filucy Bay",1.82724099545845,1
"Eld Inlet - Filucy Bay",1.38266673540271,1
"Elliot Bay Myrtle Edwards - Filucy Bay",1.65866539872124,1
"Elliott Bay, Harbor Island, Pier 17 - Filucy Bay",0.0734159328532412,1
"Everett Harbor - Filucy Bay",-0.913620497729224,1
"Fidalgo Bay Aq Reserve, Weaverling Spit - Filucy Bay",1.68040912975197,1
"Aiston Preserve - Friday Harbor",-0.55245853741752,1
"Arroyo Beach - Friday Harbor",0.90107255718617,1
