"Comparison","Z","P.unadj","P.adj"
"Broad Spit (Fisherman's Point) - Comm Bay, Dick Gilmur Launch",0.398305031136958,0.690405352323125,0.878786454582828
"Browns Point Lighthouse - Comm Bay, Dick Gilmur Launch",1.23219487465029,0.217876297428617,0.586139322066429
"Cap Sante - Comm Bay, Dick Gilmur Launch",-0.523879031101319,0.600362680177707,0.839761573878813
"Chambers Bay Park - Comm Bay, Dick Gilmur Launch",-0.941804999732709,0.346292484953809,0.703260151774616
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay, Dick Gilmur Launch",-0.41203968738306,0.680310334180303,0.874176123987154
"Chimacum Creek delta - Comm Bay, Dick Gilmur Launch",0.013734656246102,0.98904167436557,0.997163703792985
"Chuckanut, Clark's Point - Comm Bay, Dick Gilmur Launch",0.71812631229619,0.472679407633647,0.772825108970025
"Comm Bay Skookum - Comm Bay, Dick Gilmur Launch",0.192285187445428,0.847518820607523,0.953414549962899
"Aiston Preserve - Comm Bay, Milwaukee Waterway",-0.287483749037263,0.773741943404508,0.918223633187863
"Arroyo Beach - Comm Bay, Milwaukee Waterway",0.248980529702848,0.803375842293916,0.92890331765234
"Blair Waterway - Comm Bay, Milwaukee Waterway",1.18716310753517,0.235163289802126,0.60492956738623
"Blair Waterway #2 - Comm Bay, Milwaukee Waterway",-0.415713910478344,0.677619361050363,0.873210827384079
"Brackenwood Ln - Comm Bay, Milwaukee Waterway",-0.339189459295763,0.734467009369296,0.897238983404102
"Broad Spit (Fisherman's Point) - Comm Bay, Milwaukee Waterway",0.0620468523102006,0.950525521102848,0.986311729734457
"Browns Point Lighthouse - Comm Bay, Milwaukee Waterway",0.94104392670471,0.3466823489502,0.702994763149016
"Cap Sante - Comm Bay, Milwaukee Waterway",-0.91002050054961,0.362811698384864,0.71477344809447
"Chambers Bay Park - Comm Bay, Milwaukee Waterway",-1.35055315195203,0.176838616415564,0.549644537328469
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay, Milwaukee Waterway",-0.792131481160228,0.428284015612773,0.751653753196946
"Chimacum Creek delta - Comm Bay, Milwaukee Waterway",-0.343325916116444,0.731353286128343,0.895460211166208
"Chuckanut, Clark's Point - Comm Bay, Milwaukee Waterway",0.399168083195624,0.689769358906282,0.879219933178795
"Comm Bay Skookum - Comm Bay, Milwaukee Waterway",-0.155117130775502,0.876728977240841,0.963403160100697
"Comm Bay, Dick Gilmur Launch - Comm Bay, Milwaukee Waterway",-0.357803514988824,0.720490359915768,0.890638197772306
"Aiston Preserve - Des Moines Marina",0.894714749746073,0.370939591952346,0.718213503844649
"Arroyo Beach - Des Moines Marina",1.51243721782826,0.130422672854301,0.482563889560913
"Blair Waterway - Des Moines Marina",2.29368759309903,0.021808449914282,0.265336140623765
"Blair Waterway #2 - Des Moines Marina",0.773064937280598,0.439483950542585,0.756562237358523
"Brackenwood Ln - Des Moines Marina",0.845662406009995,0.3977411009508,0.73531739470781
"Broad Spit (Fisherman's Point) - Des Moines Marina",1.22630859340196,0.220082568745325,0.589140751418357
"Browns Point Lighthouse - Des Moines Marina",2.0601984369153,0.039379574295326,0.300463927038632
"Cap Sante - Des Moines Marina",0.304124531163687,0.761033018293783,0.91195660266704
"Chambers Bay Park - Des Moines Marina",-0.113801437467702,0.909395199063474,0.975874625614002
"Cherry Point Aquatic Reserve, Conoco Phillips - Des Moines Marina",0.415963874881946,0.677436437890171,0.873391798921886
"Chimacum Creek delta - Des Moines Marina",0.841738218511108,0.39993450056873,0.735345872046385
"Chuckanut, Clark's Point - Des Moines Marina",1.5461298745612,0.122073205120093,0.471702041529859
"Comm Bay Skookum - Des Moines Marina",1.02028874971043,0.307591537347063,0.677654765395121
"Comm Bay, Dick Gilmur Launch - Des Moines Marina",0.828003562265006,0.407668482490352,0.739001725641907
"Comm Bay, Milwaukee Waterway - Des Moines Marina",1.23059590415231,0.218474037898091,0.587162563545019
"Aiston Preserve - Discovery Bay",-1.28124721838637,0.200106845671051,0.5671443758211
"Arroyo Beach - Discovery Bay",-0.871209690610691,0.383639669673367,0.72563777856286
"Blair Waterway - Discovery Bay",0.117725624966589,0.906285062177855,0.975249383642385
"Blair Waterway #2 - Discovery Bay",-1.40289703085185,0.160647546409851,0.527228460331722
"Brackenwood Ln - Discovery Bay",-1.33029956212245,0.18341959140367,0.556647546495856
"Broad Spit (Fisherman's Point) - Discovery Bay",-0.949653374730481,0.342288408193177,0.701990121890487
"Browns Point Lighthouse - Discovery Bay",-0.115763531217145,0.907839954012453,0.975368224259203
"Cap Sante - Discovery Bay",-1.87183743696876,0.0612290971970091,0.3750108651454
"Chambers Bay Park - Discovery Bay",-2.28976340560015,0.022035035581593,0.266890722447904
"Cherry Point Aquatic Reserve, Conoco Phillips - Discovery Bay",-1.7599980932505,0.078408129870077,0.414442972170407
"Chimacum Creek delta - Discovery Bay",-1.33422374962134,0.182130538316512,0.555230907441196
"Chuckanut, Clark's Point - Discovery Bay",-0.629832093571249,0.528804445501152,0.804676511154147
"Comm Bay Skookum - Discovery Bay",-1.15567321842201,0.247814846694914,0.613517782697492
"Comm Bay, Dick Gilmur Launch - Discovery Bay",-1.34795840586744,0.177671761036727,0.550966046567393
"Comm Bay, Milwaukee Waterway - Discovery Bay",-1.06306940291477,0.287750478775068,0.660896295213826
"Des Moines Marina - Discovery Bay",-2.17596196813245,0.0295581044869563,0.281114226124186
"Aiston Preserve - Donkey Creek Delta",0.109877249968816,0.912506725176752,0.977272269905792
"Arroyo Beach - Donkey Creek Delta",0.652690812620345,0.513955626624946,0.795071103959896
"Blair Waterway - Donkey Creek Delta",1.50885009332178,0.131337095972983,0.483958385024594
"Blair Waterway #2 - Donkey Creek Delta",-0.0117725624966589,0.990607071109386,0.996510130006127
"Brackenwood Ln - Donkey Creek Delta",0.0608249062327374,0.951498654735918,0.986184906539415
"Broad Spit (Fisherman's Point) - Donkey Creek Delta",0.441471093624707,0.658871983826213,0.863889916657574
"Browns Point Lighthouse - Donkey Creek Delta",1.27536093713804,0.202181518225992,0.568846125758754
"Cap Sante - Donkey Creek Delta",-0.48071296861357,0.63072051274602,0.857360898302466
"Chambers Bay Park - Donkey Creek Delta",-0.89863893724496,0.368845011726159,0.716726889692343
"Cherry Point Aquatic Reserve, Conoco Phillips - Donkey Creek Delta",-0.368873624895311,0.712221923434236,0.885279068198745
"Chimacum Creek delta - Donkey Creek Delta",0.0569007187338511,0.95462428177557,0.987151678819224
"Chuckanut, Clark's Point - Donkey Creek Delta",0.761292374783939,0.446482454025913,0.757030199826736
"Comm Bay Skookum - Donkey Creek Delta",0.235451249933177,0.81385851219629,0.934225176983502
"Comm Bay, Dick Gilmur Launch - Donkey Creek Delta",0.0431660624877491,0.965569158071594,0.991635853973907
"Comm Bay, Milwaukee Waterway - Donkey Creek Delta",0.403304540016304,0.686724202267009,0.877823980276001
"Des Moines Marina - Donkey Creek Delta",-0.784837499777257,0.432548850440973,0.753751254865205
"Discovery Bay - Donkey Creek Delta",1.39112446835519,0.164187686278576,0.533017957498119
"Aiston Preserve - Eagle Harbor Dr",-1.26751256214027,0.204972074700842,0.571931377858444
"Arroyo Beach - Eagle Harbor Dr",-0.856164128519553,0.391907001154168,0.732047586526561
"Blair Waterway - Eagle Harbor Dr",0.131460281212691,0.895411204840479,0.971677647358029
"Blair Waterway #2 - Eagle Harbor Dr",-1.38916237460575,0.164783380123677,0.533668956491669
"Brackenwood Ln - Eagle Harbor Dr",-1.31656490587635,0.187984508743513,0.564162397906921
"Broad Spit (Fisherman's Point) - Eagle Harbor Dr",-0.935918718484379,0.349315038781182,0.704630261200875
"Browns Point Lighthouse - Eagle Harbor Dr",-0.102028874971043,0.918733755762153,0.980055242619896
"Cap Sante - Eagle Harbor Dr",-1.85810278072266,0.0631544200380608,0.381610936292622
"Chambers Bay Park - Eagle Harbor Dr",-2.27602874935405,0.0228442889624502,0.267110062716788
"Cherry Point Aquatic Reserve, Conoco Phillips - Eagle Harbor Dr",-1.7462634370044,0.080765186138252,0.415517652875083
"Chimacum Creek delta - Eagle Harbor Dr",-1.32048909337524,0.186671775091801,0.562096393002178
"Chuckanut, Clark's Point - Eagle Harbor Dr",-0.616097437325147,0.537830213341299,0.810646990086412
"Comm Bay Skookum - Eagle Harbor Dr",-1.14193856217591,0.253479558189208,0.617913616127303
"Comm Bay, Dick Gilmur Launch - Eagle Harbor Dr",-1.33422374962134,0.182130538316512,0.555858286997627
"Comm Bay, Milwaukee Waterway - Eagle Harbor Dr",-1.04859180404239,0.294366029628977,0.668698608938492
"Des Moines Marina - Eagle Harbor Dr",-2.16222731188634,0.0306006593305388,0.281130547114916
"Discovery Bay - Eagle Harbor Dr",0.013734656246102,0.98904167436557,0.997536057677896
"Donkey Creek Delta - Eagle Harbor Dr",-1.37738981210909,0.168391760992056,0.540815869725974
"Aiston Preserve - Eastsound, Fishing Bay",0.85547287475721,0.392289414845331,0.731749799376546
"Arroyo Beach - Eastsound, Fishing Bay",1.46944989756787,0.141710801841604,0.500341014083886
"Blair Waterway - Eastsound, Fishing Bay",2.25444571811017,0.0241681419081639,0.264284013335833
"Blair Waterway #2 - Eastsound, Fishing Bay",0.733823062291735,0.463056582900983,0.766369994127179
"Brackenwood Ln - Eastsound, Fishing Bay",0.806420531021132,0.420000412702688,0.744859563171347
"Broad Spit (Fisherman's Point) - Eastsound, Fishing Bay",1.1870667184131,0.235201304812549,0.604451688200471
"Browns Point Lighthouse - Eastsound, Fishing Bay",2.02095656192644,0.043284261903615,0.31683141301264
"Cap Sante - Eastsound, Fishing Bay",0.264882656174824,0.791099859620712,0.927413507307093
"Chambers Bay Park - Eastsound, Fishing Bay",-0.153043312456565,0.878364119193341,0.961678753928339
"Cherry Point Aquatic Reserve, Conoco Phillips - Eastsound, Fishing Bay",0.376721999893083,0.706380211830341,0.884941072427528
"Chimacum Creek delta - Eastsound, Fishing Bay",0.802496343522245,0.422265902667304,0.747895215150419
"Chuckanut, Clark's Point - Eastsound, Fishing Bay",1.50688799957233,0.131839367941339,0.485147319904028
"Comm Bay Skookum - Eastsound, Fishing Bay",0.981046874721571,0.326569626505878,0.694539024560926
"Comm Bay, Dick Gilmur Launch - Eastsound, Fishing Bay",0.788761687276143,0.430251305982437,0.752173965992598
"Comm Bay, Milwaukee Waterway - Eastsound, Fishing Bay",1.18923133594551,0.234348646719996,0.603984441594189
"Des Moines Marina - Eastsound, Fishing Bay",-0.0392418749888629,0.968697547919004,0.991831719836705
"Discovery Bay - Eastsound, Fishing Bay",2.13672009314358,0.0326207647225019,0.289831202353545
"Donkey Creek Delta - Eastsound, Fishing Bay",0.745595624788394,0.455911726682913,0.76296008288138
"Eagle Harbor Dr - Eastsound, Fishing Bay",2.12298543689748,0.0337550722234859,0.292219391268062
"Aiston Preserve - Edmonds Ferry",-1.16940787466811,0.242239338659832,0.609774886971302
"Arroyo Beach - Edmonds Ferry",-0.748695827868563,0.454040558895264,0.76077143273952
"Blair Waterway - Edmonds Ferry",0.229564968684848,0.818429830820656,0.936686005528217
"Blair Waterway #2 - Edmonds Ferry",-1.29105768713359,0.196683674857793,0.569391860440407
"Brackenwood Ln - Edmonds Ferry",-1.21846021840419,0.223049133400573,0.59122248215402
"Broad Spit (Fisherman's Point) - Edmonds Ferry",-0.837814031012222,0.402135157259239,0.735387311954775
"Browns Point Lighthouse - Edmonds Ferry",-0.00392418749888629,0.99686895941689,0.998717751997411
"Cap Sante - Edmonds Ferry",-1.7599980932505,0.078408129870077,0.415255605449173
"Chambers Bay Park - Edmonds Ferry",-2.17792406188189,0.02941169078007,0.281705591478614
"Cherry Point Aquatic Reserve, Conoco Phillips - Edmonds Ferry",-1.64815874953224,0.0993200991673109,0.434083475486904
"Chimacum Creek delta - Edmonds Ferry",-1.22238440590308,0.221562293531346,0.589595817564695
"Chuckanut, Clark's Point - Edmonds Ferry",-0.51799274985299,0.604463327832097,0.840275578216414
"Comm Bay Skookum - Edmonds Ferry",-1.04383387470375,0.296562256094313,0.669744693738076
"Comm Bay, Dick Gilmur Launch - Edmonds Ferry",-1.23611906214918,0.216414310245152,0.583951100871284
"Comm Bay, Milwaukee Waterway - Edmonds Ferry",-0.94518038352539,0.344566792487198,0.702396155855035
"Des Moines Marina - Edmonds Ferry",-2.06412262441419,0.0390060913621227,0.300157985097133
"Discovery Bay - Edmonds Ferry",0.111839343718259,0.910950791422408,0.976767799774484
"Donkey Creek Delta - Edmonds Ferry",-1.27928512463693,0.200796668942524,0.567907646925401
"Eagle Harbor Dr - Edmonds Ferry",0.0981046874721571,0.921849165420017,0.980667426466903
"Eastsound, Fishing Bay - Edmonds Ferry",-2.02488074942532,0.0428796107730742,0.316442154912769
"Aiston Preserve - Edmonds Marina",0.290389874917585,0.771517988797255,0.916792823467394
"Arroyo Beach - Edmonds Marina",0.850432485818167,0.395084681401721,0.732411615968461
"Blair Waterway - Edmonds Marina",1.68936271827055,0.0911499409700502,0.422291579005327
"Blair Waterway #2 - Edmonds Marina",0.16874006245211,0.866001105313602,0.958634830103295
"Brackenwood Ln - Edmonds Marina",0.241337531181507,0.809293524703403,0.9317569523546
"Broad Spit (Fisherman's Point) - Edmonds Marina",0.621983718573476,0.533952573928988,0.808411380146971
"Browns Point Lighthouse - Edmonds Marina",1.45587356208681,0.145427575398466,0.506838556324202
"Cap Sante - Edmonds Marina",-0.300200343664801,0.764024342950101,0.913110508985939
"Chambers Bay Park - Edmonds Marina",-0.71812631229619,0.472679407633647,0.77329320412991
"Cherry Point Aquatic Reserve, Conoco Phillips - Edmonds Marina",-0.188360999946542,0.850593669969604,0.954885080044847
"Chimacum Creek delta - Edmonds Marina",0.23741334368262,0.812336138859341,0.933270910701438
"Chuckanut, Clark's Point - Edmonds Marina",0.941804999732709,0.346292484953809,0.703789316674371
"Comm Bay Skookum - Edmonds Marina",0.415963874881946,0.677436437890171,0.873808891471514
"Comm Bay, Dick Gilmur Launch - Edmonds Marina",0.223678687436518,0.823007330752165,0.937554955867397
"Comm Bay, Milwaukee Waterway - Edmonds Marina",0.593581553767586,0.552792021625467,0.819929297314875
"Des Moines Marina - Edmonds Marina",-0.604324874828488,0.545627671529038,0.816929235476681
"Discovery Bay - Edmonds Marina",1.57163709330396,0.116034738817081,0.466383674918058
"Donkey Creek Delta - Edmonds Marina",0.180512624948769,0.856750143919605,0.957419172001181
"Eagle Harbor Dr - Edmonds Marina",1.55790243705786,0.119256377426762,0.469550255728402
"Eastsound, Fishing Bay - Edmonds Marina",-0.565082999839625,0.572017311013937,0.829317636633733
"Edmonds Ferry - Edmonds Marina",1.4597977495857,0.14434566724296,0.506334606783423
"Aiston Preserve - Eld Inlet",-2.15437893688857,0.0312104670117388,0.281938031433801
"Arroyo Beach - Eld Inlet",-1.8276775664045,0.0675979569097994,0.392649637878211
"Blair Waterway - Eld Inlet",-0.75540609353561,0.450005358150014,0.758243588498557
"Blair Waterway #2 - Eld Inlet",-2.27602874935405,0.0228442889624502,0.268271410815557
"Brackenwood Ln - Eld Inlet",-2.20343128062465,0.0275643654948812,0.27472823321651
"Broad Spit (Fisherman's Point) - Eld Inlet",-1.82278509323268,0.0683359463270135,0.391049557265389
"Browns Point Lighthouse - Eld Inlet",-0.988895249719344,0.322714394926074,0.691238366927301
"Cap Sante - Eld Inlet",-2.74496915547096,0.00605165852694742,0.15716855462774
"Chambers Bay Park - Eld Inlet",-3.16289512410235,0.0015620859467167,0.102907174197118
"Cherry Point Aquatic Reserve, Conoco Phillips - Eld Inlet",-2.6331298117527,0.00846020054495205,0.175776935937811
"Chimacum Creek delta - Eld Inlet",-2.20735546812354,0.0272892349315504,0.275030684888499
"Chuckanut, Clark's Point - Eld Inlet",-1.50296381207345,0.132848376063487,0.486870371434842
"Comm Bay Skookum - Eld Inlet",-2.02880493692421,0.0424781622601813,0.314338400725342
"Comm Bay, Dick Gilmur Launch - Eld Inlet",-2.22109012436964,0.0263448577927908,0.270560687826342
"Comm Bay, Milwaukee Waterway - Eld Inlet",-1.98343104551608,0.0473193021972213,0.321129234258027
"Des Moines Marina - Eld Inlet",-3.04909368663464,0.00229532889104372,0.103328055578485
"Discovery Bay - Eld Inlet",-0.873131718502199,0.382591287106792,0.724669752086567
"Donkey Creek Delta - Eld Inlet",-2.26425618685739,0.0235583626141558,0.268485811902257
"Eagle Harbor Dr - Eld Inlet",-0.8868663747483,0.375150846974102,0.722225543604455
"Eastsound, Fishing Bay - Eld Inlet",-3.00985181164578,0.00261375179506506,0.108611439976473
"Edmonds Ferry - Eld Inlet",-0.984971062220458,0.324638285404393,0.692612961198471
"Edmonds Marina - Eld Inlet",-2.44476881180616,0.014494502079752,0.219941854592193
"Aiston Preserve - Elliot Bay Myrtle Edwards",-1.39439959425124,0.163196970571544,0.533004857936808
"Arroyo Beach - Elliot Bay Myrtle Edwards",-0.977286766281485,0.328427202835286,0.69684357805036
"Blair Waterway - Elliot Bay Myrtle Edwards",0.0802472623211927,0.936040601439189,0.984902868908161
"Blair Waterway #2 - Elliot Bay Myrtle Edwards",-1.52262975569232,0.127851361004588,0.480287240714037
"Brackenwood Ln - Elliot Bay Myrtle Edwards",-1.44610530450974,0.148147668151766,0.510391392446326
"Broad Spit (Fisherman's Point) - Elliot Bay Myrtle Edwards",-1.04486899290378,0.296083522345508,0.670345007422647
"Browns Point Lighthouse - Elliot Bay Myrtle Edwards",-0.16587191850927,0.868257747110722,0.959559809716064
"Cap Sante - Elliot Bay Myrtle Edwards",-2.01693634576359,0.0437021565168005,0.316459851881711
"Chambers Bay Park - Elliot Bay Myrtle Edwards",-2.45746899716601,0.0139919887184724,0.21719748004939
"Cherry Point Aquatic Reserve, Conoco Phillips - Elliot Bay Myrtle Edwards",-1.89904732637421,0.0575582537426281,0.361546147346136
"Chimacum Creek delta - Elliot Bay Myrtle Edwards",-1.45024176133042,0.146991113196876,0.509003841980463
"Chuckanut, Clark's Point - Elliot Bay Myrtle Edwards",-0.707747762018355,0.47910191138453,0.776743254891726
"Comm Bay Skookum - Elliot Bay Myrtle Edwards",-1.26203297598948,0.206936920752534,0.57622332263154
"Comm Bay, Dick Gilmur Launch - Elliot Bay Myrtle Edwards",-1.4647193602028,0.142997500645403,0.502911782868794
"Comm Bay, Milwaukee Waterway - Elliot Bay Myrtle Edwards",-1.17406155053047,0.240370372764252,0.609043505474901
"Des Moines Marina - Elliot Bay Myrtle Edwards",-2.33751174936629,0.0194125907319127,0.259571324588595
"Discovery Bay - Elliot Bay Myrtle Edwards",-0.0438464422992085,0.965026807057332,0.991455840951637
"Donkey Creek Delta - Elliot Bay Myrtle Edwards",-1.51022038523028,0.130987198738321,0.48332844780356
"Eagle Harbor Dr - Elliot Bay Myrtle Edwards",-0.0583240411715887,0.953490518021768,0.987113027664544
"Eastsound, Fishing Bay - Elliot Bay Myrtle Edwards",-2.29614718115949,0.0216674673851606,0.266017406396904
"Edmonds Ferry - Elliot Bay Myrtle Edwards",-0.16173546168859,0.871514177784119,0.961192239360925
"Edmonds Marina - Elliot Bay Myrtle Edwards",-1.70049739898157,0.0890374052352655,0.421912336035881
"Eld Inlet - Elliot Bay Myrtle Edwards",0.876515200302101,0.38075001666575,0.724229433108586
"Aiston Preserve - Elliott Bay, Harbor Island, Pier 17",1.41859378084739,0.156017480066843,0.5202508810624
"Arroyo Beach - Elliott Bay, Harbor Island, Pier 17",2.08631794330455,0.036949832370722,0.300606919377471
"Blair Waterway - Elliott Bay, Harbor Island, Pier 17",2.81756662420035,0.00483890743025802,0.139041372011989
