"Comparison","Z","P.unadj","P.adj"
"Penn Cove Reference - Suquamish, Stormwater Outfall",-4.09013553089482,4.31121190878486e-05,0.00920277926682923
"Raft Island Park - Suquamish, Stormwater Outfall",-3.61194048080458,0.000303914328879294,0.0248047724305895
"Rocky Point - Suquamish, Stormwater Outfall",-3.34540553485264,0.000821623417887599,0.0380000830773014
"Shilshole Bay - Suquamish, Stormwater Outfall",-4.42330421333474,9.72027195034071e-06,0.00674343866554887
"Silverdale, Dyes Inlet - Suquamish, Stormwater Outfall",-3.30620921927147,0.000945674475996373,0.040373025705999
"Skiff Point - Suquamish, Stormwater Outfall",-4.34687139795147,1.38093130094462e-05,0.00638680726686887
"Eastsound, Fishing Bay - Thea Foss Waterway",-3.89615013450704,9.77338186128644e-05,0.0129148260309856
"Jamestown - Thea Foss Waterway",-3.97601202543338,7.0080583077751e-05,0.0114396245906329
"Manchester, Stormwater Outfall - Thea Foss Waterway",-3.47058972745059,0.00051931680448875,0.0313283507055713
"Penn Cove Reference - Thea Foss Waterway",-3.43547066473234,0.000591525501021497,0.030397838246938
"Shilshole Bay - Thea Foss Waterway",-3.78666129191484,0.00015268500064423,0.0169480350715095
"Skiff Point - Thea Foss Waterway",-3.70609403038474,0.000210480182544722,0.0201407760883312
"Eastsound, Fishing Bay - Tulalip Bay",-3.6554050448564,0.000256776239342352,0.022985614973388
"Jamestown - Tulalip Bay",-3.73002629992187,0.000191459784561463,0.0189750322199307
"Manchester, Stormwater Outfall - Tulalip Bay",-3.21314969682953,0.00131287842144868,0.0492329408043253
"Penn Cove Reference - Tulalip Bay",-3.1766528962642,0.0014898523293301,0.0498113278782053
"Shilshole Bay - Tulalip Bay",-3.54162090191744,0.000397676565065147,0.0282962171296355
"Skiff Point - Tulalip Bay",-3.45789294767935,0.000544417666679343,0.0308318168374526
"Chambers Bay Park - Williams Olson Park",3.33168682439923,0.000863213378932548,0.0380224940720289
"Des Moines Marina - Williams Olson Park",3.18862027252797,0.00142953527480616,0.0489748195998407
"Suquamish, Stormwater Outfall - Williams Olson Park",3.48063282360767,0.000500230728370052,0.031548642527884
