"Comparison","Z","P.unadj","P.adj"
"Blair Waterway #2 - Cherry Point Aquatic Reserve, Conoco Phillips",-0.111709499406327,0.911053747042063,0.966139054087402
"Brackenwood Ln - Cherry Point Aquatic Reserve, Conoco Phillips",-2.16363662008044,0.0304922487351679,0.204874536899723
"Broad Spit (Fisherman's Point) - Cherry Point Aquatic Reserve, Conoco Phillips",-2.28122556682394,0.0225351026048594,0.173906606102072
"Browns Point Lighthouse - Cherry Point Aquatic Reserve, Conoco Phillips",-0.201861025243012,0.840025372147567,0.943805544996081
"Cap Sante - Cherry Point Aquatic Reserve, Conoco Phillips",-0.874077837460033,0.382075865977209,0.697759914810304
"Chambers Bay Park - Cherry Point Aquatic Reserve, Conoco Phillips",1.09553702049363,0.273281435979423,0.609523665219176
"Aiston Preserve - Chimacum Creek delta",-0.846640416553216,0.397195579034503,0.709071552526235
"Arroyo Beach - Chimacum Creek delta",-0.110206025236469,0.91224598393563,0.966644332134224
"Blair Waterway - Chimacum Creek delta",-0.744729996042181,0.456434961813538,0.74311683656321
"Blair Waterway #2 - Chimacum Creek delta",-0.286133103742522,0.774776177879358,0.922694204784897
"Brackenwood Ln - Chimacum Creek delta",-2.33806022441664,0.0193841242069368,0.160111680375952
"Broad Spit (Fisherman's Point) - Chimacum Creek delta",-2.45564917116014,0.014063037325543,0.138124595695606
"Browns Point Lighthouse - Chimacum Creek delta",-0.376284629579207,0.706705304898187,0.894056687836067
"Cap Sante - Chimacum Creek delta",-1.04850144179623,0.29440763836669,0.627125418949866
"Chambers Bay Park - Chimacum Creek delta",0.921113416157434,0.356991216470313,0.676180417732339
"Cherry Point Aquatic Reserve, Conoco Phillips - Chimacum Creek delta",-0.174423604336195,0.861532565070299,0.950571674123725
"Aiston Preserve - Chuckanut, Clark's Point",0.72121220669348,0.47077896263613,0.75374865327812
"Arroyo Beach - Chuckanut, Clark's Point",1.60729047195526,0.107990663443623,0.376364879949969
"Blair Waterway - Chuckanut, Clark's Point",0.823122627204516,0.41043826259328,0.717536405996407
"Blair Waterway #2 - Chuckanut, Clark's Point",1.28171951950417,0.199941055064714,0.525331507519254
"Brackenwood Ln - Chuckanut, Clark's Point",-0.77020760116994,0.441176755692079,0.736476153970523
"Broad Spit (Fisherman's Point) - Chuckanut, Clark's Point",-0.887796547913442,0.374650200182111,0.69120914664746
"Browns Point Lighthouse - Chuckanut, Clark's Point",1.19156799366749,0.23343068111313,0.56648362056295
"Cap Sante - Chuckanut, Clark's Point",0.519351181450468,0.603515868169809,0.840255855632296
"Chambers Bay Park - Chuckanut, Clark's Point",2.48896603940413,0.0128115202900842,0.131075440543627
"Cherry Point Aquatic Reserve, Conoco Phillips - Chuckanut, Clark's Point",1.3934290189105,0.163490095579919,0.477907736105368
"Chimacum Creek delta - Chuckanut, Clark's Point",1.5678526232467,0.116915530555564,0.392772199043009
"Aiston Preserve - Comm Bay Skookum",0.629100865077737,0.529283024166436,0.795987443359434
"Arroyo Beach - Comm Bay Skookum",1.50638755274525,0.131967714143845,0.42333111152319
"Blair Waterway - Comm Bay Skookum",0.731011285588772,0.464772259632604,0.748568797416615
"Blair Waterway #2 - Comm Bay Skookum",1.18960817788843,0.23420043010468,0.566823800817868
"Brackenwood Ln - Comm Bay Skookum",-0.862318942785683,0.388512031545872,0.702390225706426
"Broad Spit (Fisherman's Point) - Comm Bay Skookum",-0.979907889529185,0.327131588184273,0.651609454045516
"Browns Point Lighthouse - Comm Bay Skookum",1.09945665205175,0.271568931709462,0.610239338225672
"Cap Sante - Comm Bay Skookum",0.427239839834725,0.669204646200304,0.874043399123318
"Chambers Bay Park - Comm Bay Skookum",2.39685469778839,0.0165364798012083,0.152440382058238
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay Skookum",1.30131767729476,0.193149738880978,0.517556988807066
"Chimacum Creek delta - Comm Bay Skookum",1.47574128163095,0.140013359220948,0.4382109887089
"Chuckanut, Clark's Point - Comm Bay Skookum",-0.0921113416157434,0.926609577456957,0.971950473285918
"Aiston Preserve - Comm Bay, Dick Gilmur Launch",-0.350807024451448,0.725733126972572,0.902488570880717
"Arroyo Beach - Comm Bay, Dick Gilmur Launch",0.432952242000415,0.665049465709737,0.87283702958309
"Blair Waterway - Comm Bay, Dick Gilmur Launch",-0.248896603940413,0.803440762315141,0.93417714120241
"Blair Waterway #2 - Comm Bay, Dick Gilmur Launch",0.209700288359246,0.833901600460002,0.943993387612098
"Brackenwood Ln - Comm Bay, Dick Gilmur Launch",-1.84222683231487,0.0654419771245228,0.293619236234778
"Broad Spit (Fisherman's Point) - Comm Bay, Dick Gilmur Launch",-1.95981577905837,0.0500173262757055,0.256838019526009
"Browns Point Lighthouse - Comm Bay, Dick Gilmur Launch",0.119548762522561,0.9048406100959,0.963712337487786
"Cap Sante - Comm Bay, Dick Gilmur Launch",-0.55266804969446,0.58049073527686,0.829140918023691
"Chambers Bay Park - Comm Bay, Dick Gilmur Launch",1.4169468082592,0.156498479717595,0.464508124963981
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay, Dick Gilmur Launch",0.321409787765573,0.747899866737507,0.914062235320365
"Chimacum Creek delta - Comm Bay, Dick Gilmur Launch",0.495833392101768,0.620011963451973,0.849215169008002
"Chuckanut, Clark's Point - Comm Bay, Dick Gilmur Launch",-1.07201923114493,0.283711394430267,0.619486237959702
"Comm Bay Skookum - Comm Bay, Dick Gilmur Launch",-0.979907889529185,0.327131588184273,0.652090346631528
"Aiston Preserve - Comm Bay, Milwaukee Waterway",-0.156176537735277,0.875893869964007,0.955102681781503
"Arroyo Beach - Comm Bay, Milwaukee Waterway",0.698166961948701,0.485072785229226,0.761733484246592
"Blair Waterway - Comm Bay, Milwaukee Waterway",-0.0487535223618058,0.961115721877902,0.985189208649796
"Blair Waterway #2 - Comm Bay, Milwaukee Waterway",0.434650046818813,0.663816462328149,0.872490639780209
"Brackenwood Ln - Comm Bay, Milwaukee Waterway",-1.72827105118165,0.0839396405786513,0.330497039654427
"Broad Spit (Fisherman's Point) - Comm Bay, Milwaukee Waterway",-1.85222068430488,0.0639941397428287,0.291480896197943
"Browns Point Lighthouse - Comm Bay, Milwaukee Waterway",0.339621994757665,0.734141212257055,0.908760501515263
"Cap Sante - Comm Bay, Milwaukee Waterway",-0.368956741263497,0.712159968881667,0.898852371938964
"Chambers Bay Park - Comm Bay, Milwaukee Waterway",1.7071996135507,0.0877849568451615,0.338724526341116
"Cherry Point Aquatic Reserve, Conoco Phillips - Comm Bay, Milwaukee Waterway",0.552402198285886,0.580672824836505,0.828962632073679
"Chimacum Creek delta - Comm Bay, Milwaukee Waterway",0.736260820752019,0.46157198470747,0.747425617922587
"Chuckanut, Clark's Point - Comm Bay, Milwaukee Waterway",-0.916400954224454,0.359456635032793,0.679896618503903
"Comm Bay Skookum - Comm Bay, Milwaukee Waterway",-0.819307074944586,0.412611237054494,0.719008355667219
"Comm Bay, Dick Gilmur Launch - Comm Bay, Milwaukee Waterway",0.213606534415709,0.830853903282316,0.944104498428917
"Aiston Preserve - Des Moines Marina",-1.62468728083939,0.104229208878216,0.371893121770226
"Arroyo Beach - Des Moines Marina",-0.962513661967864,0.335791643830491,0.656275853825005
"Blair Waterway - Des Moines Marina",-1.52277686032835,0.127814541043841,0.414936388653144
"Blair Waterway #2 - Des Moines Marina",-1.0641799680287,0.287247179891918,0.619197631993671
"Brackenwood Ln - Des Moines Marina",-3.11610708870281,0.00183255709943842,0.0526567736764168
"Broad Spit (Fisherman's Point) - Des Moines Marina",-3.23369603544631,0.00122199438575817,0.0452137922730523
"Browns Point Lighthouse - Des Moines Marina",-1.15433149386538,0.248364289398938,0.58333212666655
"Cap Sante - Des Moines Marina",-1.8265483060824,0.0677677118800554,0.299575433368297
"Chambers Bay Park - Des Moines Marina",0.143066551871261,0.886237620894674,0.958641495409096
"Cherry Point Aquatic Reserve, Conoco Phillips - Des Moines Marina",-0.952470468622368,0.340858435933662,0.65997034799772
"Chimacum Creek delta - Des Moines Marina",-0.778046864286173,0.436541385917036,0.733270076717608
"Chuckanut, Clark's Point - Des Moines Marina",-2.34589948753287,0.018981225401639,0.160213405655709
"Comm Bay Skookum - Des Moines Marina",-2.25378814591713,0.0242094989086974,0.181135336710226
"Comm Bay, Dick Gilmur Launch - Des Moines Marina",-1.27388025638794,0.202705856532374,0.526957188155863
"Comm Bay, Milwaukee Waterway - Des Moines Marina",-1.55639422658409,0.119614377227223,0.39641525508065
"Aiston Preserve - Discovery Bay",0.186182499010545,0.852301647771437,0.94813292859582
"Arroyo Beach - Discovery Bay",1.02119479228858,0.307162159167544,0.636719103539168
"Blair Waterway - Discovery Bay",0.28809291952158,0.773275612377446,0.921719959855023
"Blair Waterway #2 - Discovery Bay",0.746689811821239,0.455250821041792,0.743879290764597
"Brackenwood Ln - Discovery Bay",-1.30523730885287,0.19181205370217,0.516020275945779
"Broad Spit (Fisherman's Point) - Discovery Bay",-1.42282625559638,0.154786528134735,0.461455201425961
"Browns Point Lighthouse - Discovery Bay",0.656538285984554,0.511477842024634,0.783164201422073
"Cap Sante - Discovery Bay",-0.015678526232467,0.987490858476646,0.991528925184171
"Chambers Bay Park - Discovery Bay",1.9539363317212,0.0507087472207355,0.257936584262159
"Cherry Point Aquatic Reserve, Conoco Phillips - Discovery Bay",0.858399311227566,0.390672007796279,0.703001394442204
"Chimacum Creek delta - Discovery Bay",1.03282291556376,0.301686777704049,0.633636070434398
"Chuckanut, Clark's Point - Discovery Bay",-0.535029707682935,0.592629314826048,0.83412807678226
"Comm Bay Skookum - Discovery Bay",-0.442918366067192,0.657824782503785,0.868843392441429
"Comm Bay, Dick Gilmur Launch - Discovery Bay",0.536989523461994,0.591274850753263,0.83395998531831
"Comm Bay, Milwaukee Waterway - Discovery Bay",0.352430123513733,0.724515714035811,0.902636966610113
"Des Moines Marina - Discovery Bay",1.81086977984993,0.0701610115095574,0.305653051753733
"Aiston Preserve - Donkey Creek Delta",0.858399311227566,0.390672007796279,0.703470062038499
"Arroyo Beach - Donkey Creek Delta",1.75757141545954,0.0788204605677363,0.322566763626448
"Blair Waterway - Donkey Creek Delta",0.960309731738602,0.336899353630853,0.657489273234779
"Blair Waterway #2 - Donkey Creek Delta",1.41890662403826,0.155926240864007,0.463829049089959
"Brackenwood Ln - Donkey Creek Delta",-0.633020496635854,0.526720258202748,0.795232765458704
"Broad Spit (Fisherman's Point) - Donkey Creek Delta",-0.750609443379356,0.452887736221692,0.743616884823581
"Browns Point Lighthouse - Donkey Creek Delta",1.32875509820158,0.183928780480676,0.505897796413754
"Cap Sante - Donkey Creek Delta",0.656538285984554,0.511477842024634,0.783608423884592
"Chambers Bay Park - Donkey Creek Delta",2.62615314393822,0.00863559547662543,0.107487296692928
"Cherry Point Aquatic Reserve, Conoco Phillips - Donkey Creek Delta",1.53061612344459,0.12586429448411,0.409589710122388
"Chimacum Creek delta - Donkey Creek Delta",1.70503972778078,0.0881870152921014,0.33930645057545
"Chuckanut, Clark's Point - Donkey Creek Delta",0.137187104534086,0.890882903627095,0.961740496681368
"Comm Bay Skookum - Donkey Creek Delta",0.229298446149829,0.818636961105273,0.940909971040572
"Comm Bay, Dick Gilmur Launch - Donkey Creek Delta",1.20920633567901,0.226583584254101,0.559417057651121
"Comm Bay, Milwaukee Waterway - Donkey Creek Delta",1.0610088595349,0.288685874912069,0.621802669966107
"Des Moines Marina - Donkey Creek Delta",2.48308659206696,0.0130249421422474,0.13176168062251
"Discovery Bay - Donkey Creek Delta",0.672216812217021,0.501445679520744,0.77616319792867
"Aiston Preserve - Eagle Harbor Dr",-0.911314337262142,0.362129774299088,0.67924480582072
"Arroyo Beach - Eagle Harbor Dr",-0.181052755745628,0.856326167104803,0.948702615812171
"Blair Waterway - Eagle Harbor Dr",-0.809403916751107,0.418282850014027,0.721905417180758
"Blair Waterway #2 - Eagle Harbor Dr",-0.350807024451448,0.725733126972572,0.902904272663712
"Brackenwood Ln - Eagle Harbor Dr",-2.40273414512556,0.0162730131193438,0.151563477363268
"Broad Spit (Fisherman's Point) - Eagle Harbor Dr",-2.52032309186906,0.0117247158668028,0.126169153610495
"Browns Point Lighthouse - Eagle Harbor Dr",-0.440958550288133,0.659243004819093,0.869865830980152
"Cap Sante - Eagle Harbor Dr",-1.11317536250515,0.265633121829894,0.603935237426383
"Chambers Bay Park - Eagle Harbor Dr",0.856439495448508,0.391754726359953,0.703543561102549
"Cherry Point Aquatic Reserve, Conoco Phillips - Eagle Harbor Dr",-0.239097525045121,0.811029960857056,0.937352128487338
"Chimacum Creek delta - Eagle Harbor Dr",-0.0646739207089262,0.948433627598334,0.979999704721921
"Chuckanut, Clark's Point - Eagle Harbor Dr",-1.63252654395562,0.102568611373078,0.367912110648982
"Comm Bay Skookum - Eagle Harbor Dr",-1.54041520233988,0.123459178099207,0.404688398114028
"Comm Bay, Dick Gilmur Launch - Eagle Harbor Dr",-0.560507312810694,0.575133453066294,0.824978999857706
"Comm Bay, Milwaukee Waterway - Eagle Harbor Dr",-0.804433118969798,0.421146880482686,0.724072389677743
"Des Moines Marina - Eagle Harbor Dr",0.713372943577247,0.475615010957474,0.757004210133258
"Discovery Bay - Eagle Harbor Dr",-1.09749683627269,0.272424262992323,0.610637289910593
"Donkey Creek Delta - Eagle Harbor Dr",-1.76971364848971,0.0767748550751395,0.317563374514474
"Aiston Preserve - Eastsound, Fishing Bay",2.61047461770575,0.00904166814531845,0.110504731495498
"Arroyo Beach - Eastsound, Fishing Bay",3.67687375107129,0.000236109819975382,0.0212577541251169
"Blair Waterway - Eastsound, Fishing Bay",2.71238503821679,0.00668009482071672,0.094465634087727
"Blair Waterway #2 - Eastsound, Fishing Bay",3.17098193051644,0.00151924593118146,0.048850991191918
"Brackenwood Ln - Eastsound, Fishing Bay",1.11905480984233,0.26311675701654,0.601759831246127
"Broad Spit (Fisherman's Point) - Eastsound, Fishing Bay",1.00146586309883,0.316601635886303,0.643446966537927
"Browns Point Lighthouse - Eastsound, Fishing Bay",3.08083040467976,0.00206424188359791,0.0552031418574056
"Cap Sante - Eastsound, Fishing Bay",2.40861359246274,0.0160132421885488,0.150179747053022
"Chambers Bay Park - Eastsound, Fishing Bay",4.3782284504164,1.19647898142755e-05,0.00646337945767161
"Cherry Point Aquatic Reserve, Conoco Phillips - Eastsound, Fishing Bay",3.28269142992277,0.00102821147300863,0.0420787755847926
"Chimacum Creek delta - Eastsound, Fishing Bay",3.45711503425897,0.000545991725048932,0.0300964010072891
"Chuckanut, Clark's Point - Eastsound, Fishing Bay",1.88926241101227,0.0588566756228551,0.279388191313412
"Comm Bay Skookum - Eastsound, Fishing Bay",1.98137375262801,0.047549375000235,0.249865490030418
"Comm Bay, Dick Gilmur Launch - Eastsound, Fishing Bay",2.9612816421572,0.00306361645211613,0.0661986242973253
"Comm Bay, Milwaukee Waterway - Eastsound, Fishing Bay",2.9078583930711,0.00363913084092374,0.0712267565314131
"Des Moines Marina - Eastsound, Fishing Bay",4.23516189854514,2.28387098423843e-05,0.00685415058714223
"Discovery Bay - Eastsound, Fishing Bay",2.4242921186952,0.0153382620210374,0.147432902913958
"Donkey Creek Delta - Eastsound, Fishing Bay",1.75207530647818,0.0797608597182827,0.325429127037887
"Eagle Harbor Dr - Eastsound, Fishing Bay",3.52178895496789,0.00042864523976622,0.0275659712525847
"Aiston Preserve - Edmonds Ferry",0.783926311623348,0.43308334981459,0.733390675767528
"Arroyo Beach - Edmonds Ferry",1.67599033184293,0.0937400863751324,0.351167785435829
"Blair Waterway - Edmonds Ferry",0.885836732134384,0.375705512981416,0.691267432263491
"Blair Waterway #2 - Edmonds Ferry",1.34443362443404,0.178808206801453,0.501517099242704
"Brackenwood Ln - Edmonds Ferry",-0.707493496240072,0.479259852971157,0.759671867884445
"Broad Spit (Fisherman's Point) - Edmonds Ferry",-0.825082442983574,0.409324786675056,0.716982003118888
"Browns Point Lighthouse - Edmonds Ferry",1.25428209859736,0.209739488251985,0.53646435394755
"Cap Sante - Edmonds Ferry",0.582065286380336,0.560522706323759,0.817479389730278
"Chambers Bay Park - Edmonds Ferry",2.551680144334,0.0107204887176361,0.122177384077364
"Cherry Point Aquatic Reserve, Conoco Phillips - Edmonds Ferry",1.45614312384037,0.145353058493743,0.446642333323778
"Chimacum Creek delta - Edmonds Ferry",1.63056672817656,0.102981774484552,0.368904208067342
"Chuckanut, Clark's Point - Edmonds Ferry",0.0627141049298679,0.949994165394342,0.980486908953044
"Comm Bay Skookum - Edmonds Ferry",0.154825446545611,0.87695892965818,0.954337658745667
"Comm Bay, Dick Gilmur Launch - Edmonds Ferry",1.1347333360748,0.256487065292697,0.593126338489363
"Comm Bay, Milwaukee Waterway - Edmonds Ferry",0.982507425223513,0.325849926722301,0.650976813666373
"Des Moines Marina - Edmonds Ferry",2.40861359246274,0.0160132421885488,0.150703021432997
"Discovery Bay - Edmonds Ferry",0.597743812612803,0.550010886719087,0.809139109492513
"Donkey Creek Delta - Edmonds Ferry",-0.0744729996042181,0.940634024686838,0.974924213614409
"Eagle Harbor Dr - Edmonds Ferry",1.69524064888549,0.0900297786536282,0.342011859554782
"Eastsound, Fishing Bay - Edmonds Ferry",-1.8265483060824,0.0677677118800554,0.300066540636114
"Aiston Preserve - Edmonds Marina",0.423320208276608,0.672061652226917,0.875235546125796
"Arroyo Beach - Edmonds Marina",1.28096613748883,0.200205560384607,0.525515275606242
"Blair Waterway - Edmonds Marina",0.525230628787643,0.599422875230833,0.839751652488838
"Blair Waterway #2 - Edmonds Marina",0.983827521087302,0.325200325193807,0.650159939562156
"Brackenwood Ln - Edmonds Marina",-1.06809959958681,0.285475586479482,0.620329492422431
"Broad Spit (Fisherman's Point) - Edmonds Marina",-1.18568854633031,0.23574531939841,0.567511682437705
"Browns Point Lighthouse - Edmonds Marina",0.893675995250617,0.371495272530901,0.690577240953864
"Cap Sante - Edmonds Marina",0.221459183033596,0.824734914778382,0.943102880955297
"Chambers Bay Park - Edmonds Marina",2.19107404098726,0.0284464349060967,0.199051348915459
"Cherry Point Aquatic Reserve, Conoco Phillips - Edmonds Marina",1.09553702049363,0.273281435979423,0.610027403785473
"Chimacum Creek delta - Edmonds Marina",1.26996062482982,0.204098656238274,0.52702721845084
"Chuckanut, Clark's Point - Edmonds Marina",-0.297891998416872,0.765785595203979,0.919691815316117
"Comm Bay Skookum - Edmonds Marina",-0.205780656801129,0.836962251470821,0.945476805195603
"Comm Bay, Dick Gilmur Launch - Edmonds Marina",0.774127232728056,0.438855554543626,0.733962137970485
"Comm Bay, Milwaukee Waterway - Edmonds Marina",0.602395216978924,0.54691109306087,0.807216864676181
"Des Moines Marina - Edmonds Marina",2.048007489116,0.040559265583538,0.234583675248685
"Discovery Bay - Edmonds Marina",0.237137709266063,0.812549958790288,0.937504245490204
"Donkey Creek Delta - Edmonds Marina",-0.435079102950958,0.663505011087105,0.87250585927277
"Eagle Harbor Dr - Edmonds Marina",1.33463454553875,0.181995985794943,0.505211878347524
"Eastsound, Fishing Bay - Edmonds Marina",-2.18715440942914,0.0287312537855383,0.200008032151389
"Edmonds Ferry - Edmonds Marina",-0.36060610334674,0.71839392609927,0.899574406302331
"Aiston Preserve - Eld Inlet",1.15041186230726,0.249974276672232,0.585585881432522
"Arroyo Beach - Eld Inlet",2.0774551380615,0.037759571706438,0.228673998159392
"Blair Waterway - Eld Inlet",1.2523222828183,0.210452452521027,0.537270391549428
"Blair Waterway #2 - Eld Inlet",1.71091917511796,0.087096034312629,0.337997684882774
"Brackenwood Ln - Eld Inlet",-0.341007945556156,0.733097600188726,0.908301200967775
"Broad Spit (Fisherman's Point) - Eld Inlet",-0.458596892299659,0.646523668715486,0.863630281503724
"Browns Point Lighthouse - Eld Inlet",1.62076764928127,0.105067479023855,0.371936121682086
"Cap Sante - Eld Inlet",0.948550837064251,0.34284910539339,0.662874326175767
"Chambers Bay Park - Eld Inlet",2.91816569501791,0.00352097197397225,0.0704455207533263
"Cherry Point Aquatic Reserve, Conoco Phillips - Eld Inlet",1.82262867452428,0.0683596496416704,0.301206221341194
"Chimacum Creek delta - Eld Inlet",1.99705227886048,0.0458195041680575,0.246040717212571
"Chuckanut, Clark's Point - Eld Inlet",0.429199655613783,0.667777933596917,0.873870251281625
"Comm Bay Skookum - Eld Inlet",0.521310997229527,0.602150141305915,0.840086534952106
"Comm Bay, Dick Gilmur Launch - Eld Inlet",1.50121888675871,0.133298956508719,0.424576039540155
"Comm Bay, Milwaukee Waterway - Eld Inlet",1.36881711512426,0.171056449535329,0.48736652974148
"Des Moines Marina - Eld Inlet",2.77509914314665,0.00551848821095526,0.0856634290677596
"Discovery Bay - Eld Inlet",0.964229363296718,0.334930945977661,0.656017755682134
"Donkey Creek Delta - Eld Inlet",0.292012551079697,0.770277027632883,0.920990815244098
"Eagle Harbor Dr - Eld Inlet",2.06172619956941,0.0392338107507425,0.230872598775066
"Eastsound, Fishing Bay - Eld Inlet",-1.46006275539849,0.144272827462534,0.445349607972919
"Edmonds Ferry - Eld Inlet",0.366485550683915,0.714002792659777,0.897821947380846
"Edmonds Marina - Eld Inlet",0.727091654030656,0.467169811073854,0.751086702208619
"Aiston Preserve - Elliot Bay Myrtle Edwards",-0.202451067434618,0.839564108794144,0.944072713510817
"Arroyo Beach - Elliot Bay Myrtle Edwards",0.646902954253167,0.517694753709893,0.786884372408791
"Blair Waterway - Elliot Bay Myrtle Edwards",-0.0950280520611472,0.924292545417491,0.972162836905234
"Blair Waterway #2 - Elliot Bay Myrtle Edwards",0.388375517119471,0.697738159585864,0.890638359660406
"Brackenwood Ln - Elliot Bay Myrtle Edwards",-1.77454558088099,0.0759729495581943,0.318144087994857
"Broad Spit (Fisherman's Point) - Elliot Bay Myrtle Edwards",-1.89849521400422,0.0576308776453742,0.276484903232958
"Browns Point Lighthouse - Elliot Bay Myrtle Edwards",0.293347465058324,0.76925657668007,0.922629668566994
"Cap Sante - Elliot Bay Myrtle Edwards",-0.415231270962839,0.677972608899511,0.879540834119875
"Chambers Bay Park - Elliot Bay Myrtle Edwards",1.66092508385136,0.0967284937291392,0.355460764030483
"Cherry Point Aquatic Reserve, Conoco Phillips - Elliot Bay Myrtle Edwards",0.506127668586545,0.612767028090871,0.846157332757384
"Chimacum Creek delta - Elliot Bay Myrtle Edwards",0.689986291052678,0.490202808443438,0.768003355919795
"Chuckanut, Clark's Point - Elliot Bay Myrtle Edwards",-0.962675483923796,0.335710403550374,0.656592179572455
"Comm Bay Skookum - Elliot Bay Myrtle Edwards",-0.865581604643928,0.386719647002813,0.700556516803888
"Comm Bay, Dick Gilmur Launch - Elliot Bay Myrtle Edwards",0.167332004716368,0.867108823016606,0.952444461556671
"Comm Bay, Milwaukee Waterway - Elliot Bay Myrtle Edwards",-0.0490815506199339,0.960854306157746,0.987544703551017
"Des Moines Marina - Elliot Bay Myrtle Edwards",1.51011969688475,0.131012884374444,0.42177091858805
"Discovery Bay - Elliot Bay Myrtle Edwards",-0.398704653213074,0.690110838812677,0.886769446067099
"Donkey Creek Delta - Elliot Bay Myrtle Edwards",-1.10728338923424,0.268171423725405,0.607150893111752
"Eagle Harbor Dr - Elliot Bay Myrtle Edwards",0.758158589270457,0.448356048516542,0.741131999414431
"Eastsound, Fishing Bay - Elliot Bay Myrtle Edwards",-2.95413292277045,0.00313548922221964,0.0666846959780728
"Edmonds Ferry - Elliot Bay Myrtle Edwards",-1.02878195492285,0.303582148150672,0.635147468749005
"Edmonds Marina - Elliot Bay Myrtle Edwards",-0.648669746678266,0.516551863064037,0.785589291743223
"Eld Inlet - Elliot Bay Myrtle Edwards",-1.4150916448236,0.157041627609224,0.46560860172614
"Aiston Preserve - Elliott Bay, Harbor Island, Pier 17",-0.335128498218981,0.737528156159713,0.907132764019757
"Arroyo Beach - Elliott Bay, Harbor Island, Pier 17",0.450127206972332,0.652618720114618,0.86662889037836
"Blair Waterway - Elliott Bay, Harbor Island, Pier 17",-0.233218077707946,0.815592068873419,0.939409031141622
