"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
"hc5","2","shell","a10",0.408924800793856,0.0423897350164912
"hc5","2","shell","a13",0.402385081496118,0.0461379959224621
"hc5","2","shell","a2",0.403539149607483,0.0454582913583732
"hc5","2","shell","a20",0.425851133093884,0.0337964323226649
"hc5","2","shell","a23",0.399692255902931,0.0477550155776854
"hc5","2","shell","a29",0.448163116580284,0.024654540234347
"hc5","2","shell","a3",0.425466443723428,0.0339749346247702
"hc5","2","shell","a32",0.409694179534766,0.0419650443662423
"hc5","2","shell","a35",0.400461634643842,0.0472885452265706
"hc5","2","shell","a36",0.562800548975927,0.0034023341975693
"hc5","2","shell","a39",0.5681862001623,0.00304567633854891
"hc5","2","shell","a41",0.399692255902931,0.0477550155776854
"hc5","2","shell","a42",0.399692255902931,0.0477550155776854
"hc5","2","shell","a43",0.405847285830214,0.0441225043551248
"hc5","2","shell","a44",0.405847285830214,0.0441225043551248
"hc5","2","shell","a45",0.399692255902931,0.0477550155776854
"hc5","2","shell","a46",0.405847285830214,0.0441225043551248
"hc5","2","shell","a47",0.432775541762077,0.0307092989641065
"hc5","2","shell","a48",0.399692255902931,0.0477550155776854
"hc5","2","shell","a49",0.399692255902931,0.0477550155776854
"hc5","2","shell","a58",0.473937304400781,0.0166960187076417
"hc5","2","shell","a59",0.399692255902931,0.0477550155776854
"hc5","2","shell","a6",0.419696103166601,0.0367437757140143
"hc5","2","shell","a65",0.425466443723428,0.0339749346247702
"hc5","2","shell","a66",0.399692255902931,0.0477550155776854
"hc5","2","shell","a67",0.425466443723428,0.0339749346247702
"hc5","2","shell","a68",0.420080792537056,0.0365537836178751
"hc5","2","shell","a70",0.39661474093929,0.0496570672669763
"hc5","2","shell","a71",0.400461634643842,0.0472885452265706
"hc5","2","shell","a73",0.41815734568478,0.0375116011776007
"hc5","2","shell","a74",0.39661474093929,0.0496570672669763
"hc5","2","shell","a8",0.399692255902931,0.0477550155776854
"hc5","2","shell","a9",0.425851133093884,0.0337964323226649
NA,NA,NA,NA,NA,NA
"hc5","3","p450","a131",-0.928571428571429,0.00251947240379469
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"hc5","3","ci2","a99",0.964285714285714,0.000454149169194284
NA,NA,NA,NA,NA,NA
"hc5","3","ci3","a112",0.857142857142857,0.0136973266153255
"hc5","3","ci3","a127",0.785714285714286,0.0362384626798273
"hc5","3","ci3","a24",-0.857142857142857,0.0136973266153255
"hc5","3","ci3","a51",-0.785714285714286,0.0362384626798273
NA,NA,NA,NA,NA,NA
"hc5","3","shell","a106",0.821428571428571,0.0234488083456914
"hc5","3","shell","a125",-0.857142857142857,0.0136973266153255
"hc5","3","shell","a126",0.785714285714286,0.0362384626798273
"hc5","3","shell","a22",-0.964285714285714,0.000454149169194284
"hc5","3","shell","a55",-0.785714285714286,0.0362384626798273
