"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
"hc4","2","shell","a10",0.408924800793856,0.0423897350164912
"hc4","2","shell","a13",0.402385081496118,0.0461379959224621
"hc4","2","shell","a2",0.403539149607483,0.0454582913583732
"hc4","2","shell","a20",0.425851133093884,0.0337964323226649
"hc4","2","shell","a23",0.399692255902931,0.0477550155776854
"hc4","2","shell","a29",0.448163116580284,0.024654540234347
"hc4","2","shell","a3",0.425466443723428,0.0339749346247702
"hc4","2","shell","a32",0.409694179534766,0.0419650443662423
"hc4","2","shell","a35",0.400461634643842,0.0472885452265706
"hc4","2","shell","a36",0.562800548975927,0.0034023341975693
"hc4","2","shell","a39",0.5681862001623,0.00304567633854891
"hc4","2","shell","a41",0.399692255902931,0.0477550155776854
"hc4","2","shell","a42",0.399692255902931,0.0477550155776854
"hc4","2","shell","a43",0.405847285830214,0.0441225043551248
"hc4","2","shell","a44",0.405847285830214,0.0441225043551248
"hc4","2","shell","a45",0.399692255902931,0.0477550155776854
"hc4","2","shell","a46",0.405847285830214,0.0441225043551248
"hc4","2","shell","a47",0.432775541762077,0.0307092989641065
"hc4","2","shell","a48",0.399692255902931,0.0477550155776854
"hc4","2","shell","a49",0.399692255902931,0.0477550155776854
"hc4","2","shell","a58",0.473937304400781,0.0166960187076417
"hc4","2","shell","a59",0.399692255902931,0.0477550155776854
"hc4","2","shell","a6",0.419696103166601,0.0367437757140143
"hc4","2","shell","a65",0.425466443723428,0.0339749346247702
"hc4","2","shell","a66",0.399692255902931,0.0477550155776854
"hc4","2","shell","a67",0.425466443723428,0.0339749346247702
"hc4","2","shell","a68",0.420080792537056,0.0365537836178751
"hc4","2","shell","a70",0.39661474093929,0.0496570672669763
"hc4","2","shell","a71",0.400461634643842,0.0472885452265706
"hc4","2","shell","a73",0.41815734568478,0.0375116011776007
"hc4","2","shell","a74",0.39661474093929,0.0496570672669763
"hc4","2","shell","a8",0.399692255902931,0.0477550155776854
"hc4","2","shell","a9",0.425851133093884,0.0337964323226649
NA,NA,NA,NA,NA,NA
"hc4","3","p450","a110",0.761904761904762,0.0280049391530719
"hc4","3","p450","a131",-0.952380952380952,0.000260400024387319
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"hc4","3","ci2","a99",0.976190476190476,3.31439602621053e-05
NA,NA,NA,NA,NA,NA
"hc4","3","ci3","a101",0.833333333333333,0.0101755401234569
"hc4","3","ci3","a102",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a103",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a104",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a106",0.714285714285714,0.0465282322841674
"hc4","3","ci3","a107",0.833333333333333,0.0101755401234569
"hc4","3","ci3","a108",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a109",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a111",0.833333333333333,0.0101755401234569
"hc4","3","ci3","a112",0.904761904761905,0.00200827550542959
"hc4","3","ci3","a113",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a114",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a115",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a116",0.833333333333333,0.0101755401234569
"hc4","3","ci3","a117",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a118",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a119",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a122",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a123",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a124",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a127",0.857142857142857,0.00653001725471536
"hc4","3","ci3","a128",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a130",0.785714285714286,0.0208151272535253
"hc4","3","ci3","a60",0.714285714285714,0.0465282322841674
"hc4","3","ci3","a62",0.714285714285714,0.0465282322841674
"hc4","3","ci3","a80",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a81",0.785714285714286,0.0208151272535253
"hc4","3","ci3","a82",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a83",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a84",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a85",0.714285714285714,0.0465282322841674
"hc4","3","ci3","a86",0.714285714285714,0.0465282322841674
"hc4","3","ci3","a87",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a88",0.738095238095238,0.0365527610528609
"hc4","3","ci3","a89",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a90",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a91",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a92",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a94",0.833333333333333,0.0101755401234569
"hc4","3","ci3","a95",0.833333333333333,0.0101755401234569
"hc4","3","ci3","a96",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a97",0.80952380952381,0.0149026676862301
"hc4","3","ci3","a98",0.80952380952381,0.0149026676862301
NA,NA,NA,NA,NA,NA
"hc4","3","shell","a106",0.80952380952381,0.0149026676862301
"hc4","3","shell","a113",0.738095238095238,0.0365527610528609
"hc4","3","shell","a117",0.761904761904762,0.0280049391530719
"hc4","3","shell","a119",0.738095238095238,0.0365527610528609
"hc4","3","shell","a125",-0.857142857142857,0.00653001725471536
"hc4","3","shell","a126",0.833333333333333,0.0101755401234569
"hc4","3","shell","a128",0.761904761904762,0.0280049391530719
"hc4","3","shell","a83",0.738095238095238,0.0365527610528609
"hc4","3","shell","a84",0.738095238095238,0.0365527610528609
"hc4","3","shell","a85",0.714285714285714,0.0465282322841674
"hc4","3","shell","a86",0.714285714285714,0.0465282322841674
"hc4","3","shell","a88",0.738095238095238,0.0365527610528609
