"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
"p16","2","p450","a25",0.525,0.0444839058001065
"p16","2","p450","a55",0.564285714285714,0.0284325221487085
"p16","2","p450","a61",0.525,0.0444839058001065
"p16","2","p450","a89",0.589285714285714,0.0207943584831616
"p16","2","p450","a93",0.642857142857143,0.00973994469559525
NA,NA,NA,NA,NA,NA
"p16","2","sod","a83",0.567857142857143,0.0272283567088618
NA,NA,NA,NA,NA,NA
"p16","2","ci1","a106",-0.597496483781353,0.0186648541681687
"p16","2","ci1","a110",-0.577818455872386,0.0240733038412719
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","2","ci3","a129",0.552279040905743,0.0327773126765045
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","5","p450","a125",-0.623529411764706,0.00985565039092196
"p16","5","p450","a52",-0.552941176470588,0.0263144998706664
NA,NA,NA,NA,NA,NA
"p16","5","sod","a125",0.523529411764706,0.0374126481301493
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","5","ci3","a25",0.525386455701945,0.0366221392497779
NA,NA,NA,NA,NA,NA
"p16","5","shell","a1",-0.505882352941176,0.0455816161239402
